Player,Debut,Last Active,YOE,Retired,Position,Team,Total Games,Career PPG,Total PTS,Career RPG,Total RBS,Career APG,Total AST,Career SPG,Total STL,Career BPG,Total BLK,Career FG%,Career FG3%,Career FT%,Career eFG%,PER,Avg WS,Total WS,Hall of Fame,Inducted as Player,Inducted as Coach,Inducted as Contributor,Year Inducted,All-Stars,Scoring Champs,Rebound Champs,Assist Champs,Steal Champs,Block Champs,NBA Champs,All-NBA,All-Rookie,ROY,All-Defensive,Most Improved,Sixth Man,AS MVPs,DPOYs,MVPs,Finals MVPs,NBA 75th Anniv. Team,HOF Probability,HOF Lock
Damion Lee,2017,2022,5,0,SG,GSW,215,8.2,1769,3.5,752,1.4,310,0.7,158,0.1,21,43.3,35.6,86.7,52.6,11.8,1.6,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003690468797938171,0
David Lee,2005,2017,12,1,PF,NYK,829,13.5,11232,8.8,7320,2.2,1825,0.8,625,0.4,329,53.5,3.4,77.2,53.6,19.1,6.3,76.0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.14926978017044967,0
Doug Lee,1991,1995,3,1,SG,BRK,73,2.3,168,0.6,42,0.4,32,0.2,17,0.1,5,41.2,31.0,70.0,47.3,11.0,0.2,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013855396757454837,0
George Lee,1960,1968,7,1,SF,GSW,297,7.5,2229,4.2,1235,0.9,258,0.0,0,0.0,0,37.9,0.0,73.4,0.0,12.1,0.9,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002048899344718168,0
Keith Lee,1985,1989,3,1,PF,CLE,182,6.1,1114,4.7,861,1.0,178,0.4,74,0.6,110,45.1,16.7,74.6,45.2,12.2,1.2,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002981467576958538,0
Kurk Lee,1990,1991,1,1,PG,BRK,48,1.4,66,0.6,30,0.7,34,0.2,11,0.0,2,26.8,20.0,89.3,28.9,5.6,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001092207857488811,0
Malcolm Lee,2011,2015,3,1,SG,MIN,36,3.9,140,1.8,65,1.4,51,0.6,20,0.3,10,38.2,29.4,70.3,41.9,9.5,0.1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012553862657439718,0
Rock Lee,1981,1982,1,1,C,SDC,2,1.0,2,0.5,1,1.0,2,0.0,0,0.0,0,50.0,0.0,0.0,50.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011975263633664769,0
Ron Lee,1976,1982,6,1,PG,PHO,448,7.3,3285,2.7,1219,3.8,1688,1.9,869,0.3,122,41.6,32.1,70.5,42.3,12.4,1.8,10.7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.004094514587772805,0
Russ Lee,1972,1975,3,1,SF,MIL,97,2.9,282,1.2,114,0.7,65,0.4,22,0.1,3,39.1,0.0,68.5,0.0,14.0,0.2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013835276796828088,0
Saben Lee,2020,2022,2,0,PG,DET,84,5.5,464,2.2,182,3.3,273,0.8,67,0.3,25,43.6,26.5,73.0,46.5,14.0,1.2,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031375807233295604,0
Tim Legler,1989,2000,10,1,SG,WAS,310,7.0,2182,1.6,481,1.3,402,0.5,149,0.1,41,44.7,43.1,84.0,52.3,13.6,1.2,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002317678982048562,0
Walt Lemon Jr.,2017,2019,2,0,PG,NOP,11,9.4,103,2.6,29,3.2,35,1.0,11,0.2,2,43.7,50.0,71.4,45.1,14.7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010951907060679047,0
Alex Len,2013,2022,9,0,C,PHO,570,7.7,4371,5.9,3341,0.9,489,0.4,224,1.0,550,50.7,32.9,68.3,52.4,15.2,2.4,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005010806321830121,0
Voshon Lenard,1995,2006,11,1,SG,MIA,565,11.9,6745,2.8,1609,2.1,1180,0.8,424,0.2,131,41.5,38.4,78.7,49.4,13.8,2.7,29.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005023554306300639,0
Gary Leonard,1989,1992,3,1,C,ATL,31,1.4,44,1.1,34,0.1,2,0.1,4,0.3,10,45.9,0.0,50.0,45.9,8.6,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001188579378557688,0
Kawhi Leonard,2011,2021,10,0,SF,SAS,576,19.2,11085,6.4,3689,2.9,1672,1.8,1013,0.6,367,49.3,38.4,85.8,54.7,23.4,8.3,83.3,0,0,0,0,0,5,0,0,0,1,0,2,5,1,0,7,0,0,1,2,0,2,1,0.996502299027262,1
Meyers Leonard,2012,2021,9,0,C,POR,447,5.6,2502,3.9,1737,0.9,395,0.2,83,0.3,127,48.2,39.0,80.9,56.4,12.0,1.7,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003310662211026871,0
Slick Leonard,1956,1963,7,1,PG,LAL,426,9.9,4204,2.9,1217,3.3,1427,0.0,0,0.0,0,34.9,0.0,74.5,0.0,10.3,0.5,3.8,1,0,1,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015015516868729561,0
Jim Les,1988,1995,7,1,PG,SAC,321,3.8,1210,1.2,396,2.9,930,0.5,169,0.1,20,39.7,39.6,81.8,50.1,12.4,1.2,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026997937679103952,0
Travis Leslie,2011,2012,1,1,SG,LAC,10,1.4,14,0.9,9,0.5,5,0.2,2,0.2,2,35.7,0.0,44.4,35.7,14.6,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013012707325676194,0
Ronnie Lester,1980,1986,6,1,PG,CHI,250,7.3,1816,1.9,473,4.0,1003,0.7,187,0.1,32,46.9,22.7,78.8,47.0,13.0,1.1,6.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0024985399029437373,0
Clifford Lett,1989,1991,2,1,PG,CHI,11,3.5,38,0.6,7,0.7,8,0.2,2,0.1,1,43.2,0.0,66.7,43.2,3.4,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010684979627780917,0
Jon Leuer,2011,2019,8,1,PF,MEM,377,6.4,2395,3.8,1426,0.8,301,0.4,137,0.3,102,48.4,32.8,76.7,51.5,14.5,1.6,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00321458587306073,0
Andrew Levane,1948,1953,3,1,SG,SAC,103,4.5,463,1.3,9,2.0,204,0.0,0,0.0,0,31.0,0.0,63.3,0.0,-4.1,0.3,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014765003353040917,0
Fat Lever,1982,1994,11,1,PG,DEN,752,13.9,10433,6.0,4523,6.2,4696,2.2,1666,0.3,209,44.7,31.0,77.1,45.5,17.8,5.6,61.2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.1273454102605901,0
Cliff Levingston,1982,1995,11,1,PF,ATL,830,7.1,5888,5.2,4307,0.9,752,0.6,534,0.7,593,51.6,15.2,67.6,51.6,13.8,4.0,44.2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.01094280598490577,0
Bobby Lewis,1967,1971,4,1,SG,GSW,255,5.8,1481,2.1,533,2.2,555,0.0,0,0.0,0,38.1,0.0,71.2,0.0,9.7,0.3,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014337190502518049,0
Cedric Lewis,1995,1996,1,1,C,WAS,3,1.3,4,0.7,2,0.0,0,0.3,1,0.0,0,66.7,0.0,0.0,66.7,62.7,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001302756037067455,0
Kira Lewis Jr.,2020,2022,2,0,PG,NOP,78,6.2,484,1.4,110,2.2,173,0.6,49,0.1,11,39.1,29.8,84.1,44.6,10.1,0.3,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014531434033450085,0
Martin Lewis,1995,1997,2,1,SF,TOR,25,3.6,89,1.4,35,0.3,7,0.4,9,0.2,5,47.3,30.0,59.3,49.3,11.2,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012708242449730668,0
Quincy Lewis,1999,2004,4,1,SG,UTA,159,3.6,567,1.3,210,0.6,96,0.4,59,0.2,36,39.7,33.3,71.0,42.9,6.7,0.2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001359359714451306,0
Ralph Lewis,1987,1990,3,1,SG,DET,99,2.3,229,1.2,118,0.3,29,0.3,25,0.1,7,41.4,25.0,56.2,41.6,8.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011793352276451695,0
Rashard Lewis,1998,2014,16,1,SF,OKC,1049,14.9,15579,5.2,5433,1.7,1765,1.1,1115,0.5,541,45.2,38.6,80.5,52.4,16.8,5.7,90.9,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03940439901794066,0
Reggie Lewis,1987,1993,6,1,SG,BOS,450,17.6,7902,4.3,1938,2.6,1153,1.3,569,0.9,417,48.8,20.0,82.4,49.0,17.1,6.5,38.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17269638417182231,0
Scottie Lewis,2021,2022,1,0,SG,CHO,2,0.5,1,0.0,0,0.5,1,0.5,1,0.0,0,0.0,0.0,50.0,0.0,14.7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00120388743031048,0
Marcus Liberty,1990,1994,4,1,SF,DEN,267,7.3,1942,3.5,925,0.9,244,0.7,189,0.3,73,41.7,34.0,66.4,43.5,12.2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024301604865011343,0
Todd Lichti,1989,1994,5,1,SG,DEN,237,7.9,1870,2.1,505,1.4,325,0.8,179,0.2,45,46.0,24.4,78.9,46.6,12.2,1.1,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002532409841566898,0
DeAndre Liggins,2011,2018,5,1,SG,ORL,177,2.0,346,1.4,252,0.7,122,0.6,108,0.2,31,40.2,35.2,54.9,46.9,7.3,0.3,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014790075652042296,0
Bill Ligon,1974,1975,1,1,SG,DET,38,3.3,126,0.7,26,0.7,25,0.2,8,0.2,9,38.5,0.0,64.0,0.0,11.8,-0.2,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009807330923632244,0
Damian Lillard,2012,2022,10,0,PG,POR,711,24.6,17510,4.2,2976,6.6,4726,1.0,682,0.3,221,43.7,37.3,89.3,51.9,22.2,9.4,94.1,0,0,0,0,0,6,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,1,0.9993606503823452,1
Jeremy Lin,2010,2019,9,0,PG,HOU,480,11.6,5567,2.8,1338,4.3,2042,1.1,519,0.4,175,43.3,34.2,80.9,48.5,15.3,2.6,23.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.005519792227049949,0
Steve Lingenfelter,1982,1984,2,1,PF,WAS,10,1.0,10,1.6,16,0.5,5,0.1,1,0.3,3,71.4,0.0,0.0,71.4,3.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001197356554826878,0
Alton Lister,1981,1998,16,1,C,MIL,953,6.6,6298,6.3,5996,1.0,914,0.4,351,1.5,1473,51.2,11.1,59.7,51.2,12.9,2.3,36.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002928010777604205,0
Nassir Little,2019,2022,3,0,PF,POR,138,5.8,802,3.4,472,0.7,99,0.3,43,0.5,63,45.5,31.7,72.7,52.8,12.0,1.1,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027677798714324524,0
Isaiah Livers,2021,2022,1,0,SF,DET,18,5.9,107,3.0,54,1.1,20,0.7,12,0.4,7,42.4,40.3,83.3,57.1,10.3,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001919489577243279,0
Randy Livingston,1996,2007,11,1,PG,PHO,203,3.8,773,1.4,282,2.0,415,0.6,121,0.2,31,40.6,35.1,77.1,42.9,10.0,0.2,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012974594562804942,0
Shaun Livingston,2004,2019,14,1,PG,GSW,833,6.3,5231,2.4,1989,3.0,2483,0.7,586,0.4,311,48.6,17.8,79.4,48.8,12.5,2.1,29.9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.0030813467166897,0
Horacio Llamas,1996,1998,2,1,C,PHO,28,2.1,58,1.3,36,0.2,5,0.4,11,0.3,8,46.9,33.3,61.1,48.0,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011831643124992485,0
Earl Lloyd,1950,1960,9,1,SF,PHI,560,8.4,4682,6.4,3609,1.4,810,0.0,0,0.0,0,35.6,0.0,75.0,0.0,10.7,2.1,19.1,1,0,0,1,2003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.004068344096546305,0
Lewis Lloyd,1981,1990,7,1,SG,HOU,388,13.2,5130,3.1,1192,2.9,1138,0.9,365,0.3,133,52.4,21.3,77.1,52.5,16.4,2.8,19.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007242269618815277,0
Scott Lloyd,1976,1983,6,1,C,DAL,372,4.6,1694,3.0,1114,1.0,356,0.3,100,0.2,73,42.5,28.6,71.8,42.6,8.5,0.4,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015182534638941568,0
Bob Lochmueller,1952,1953,1,1,SF,PHI,62,3.7,232,2.6,162,0.8,47,0.0,0,0.0,0,32.2,0.0,60.7,0.0,9.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017981247596675896,0
Rob Lock,1988,1989,1,1,PF,LAC,20,1.5,30,1.6,32,0.2,4,0.2,3,0.2,4,28.1,0.0,80.0,28.1,5.3,-0.2,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009997997041163718,0
Darrell Lockhart,1983,1984,1,1,C,SAS,2,2.0,4,1.5,3,0.0,0,0.0,0,0.0,0,100.0,0.0,0.0,100.0,1.6,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011849047637657345,0
Ian Lockhart,1990,1991,1,1,SF,PHO,1,4.0,4,0.0,0,0.0,0,0.0,0,0.0,0,100.0,0.0,100.0,100.0,76.3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011601364150684605,0
Kevin Loder,1981,1984,3,1,SF,KCK,148,5.9,875,2.3,338,1.2,174,0.5,67,0.3,43,46.1,26.1,69.5,46.5,11.9,0.8,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002173092065844558,0
Don Lofgran,1950,1954,4,1,SF,INO,209,6.1,1265,3.9,817,1.0,216,0.0,0,0.0,0,32.9,0.0,69.2,0.0,11.7,0.8,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002120852313942449,0
Zach Lofton,2018,2019,1,0,SG,DET,1,0.0,0,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012102725860251291,0
Brad Lohaus,1987,1998,11,1,PF,MIL,656,5.9,3854,2.8,1869,1.1,714,0.5,307,0.8,503,44.0,36.1,73.3,49.6,12.3,1.4,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025279472148482356,0
Art Long,2000,2003,3,1,PF,SAC,98,3.5,345,3.3,319,0.5,48,0.3,27,0.4,42,45.8,66.7,48.5,46.1,9.7,0.3,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148469398258732,0
Grant Long,1988,2003,15,1,PF,MIA,1003,9.5,9518,6.1,6154,1.7,1716,1.2,1199,0.4,366,46.7,28.3,76.1,47.2,13.3,4.0,60.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0065979850776544295,0
John Long,1978,1997,14,1,SG,DET,893,13.6,12131,2.8,2492,1.9,1738,1.0,912,0.2,180,46.7,32.2,86.2,47.2,14.2,2.3,32.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0031423863595070713,0
Paul Long,1967,1971,4,1,SG,DET,80,3.9,309,0.8,66,0.8,66,0.0,0,0.0,0,42.9,0.0,76.5,42.9,14.7,0.2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013575797759213402,0
Shawn Long,2016,2017,1,1,C,PHI,18,8.2,148,4.7,85,0.7,13,0.5,9,0.5,9,56.0,36.8,54.3,59.2,24.1,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024336447972691704,0
Luc Longley,1991,2001,10,1,C,CHI,567,7.2,4090,4.9,2794,1.5,836,0.5,278,1.0,549,46.2,0.0,76.0,46.2,11.8,1.8,17.5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.0033197918878215323,0
Kevon Looney,2015,2022,7,0,C,GSW,366,4.7,1717,4.8,1744,1.4,495,0.5,178,0.6,206,56.7,17.2,60.6,57.1,14.8,2.9,20.3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.008580934504567228,0
Brook Lopez,2008,2022,14,0,C,BRK,868,16.4,14247,6.2,5407,1.4,1246,0.6,503,1.8,1530,49.4,34.1,79.6,52.4,19.2,5.1,71.5,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.021703982124778427,0
Felipe López,1998,2002,4,1,SG,MEM,249,5.8,1448,2.4,604,1.0,252,0.6,161,0.2,62,43.2,32.7,65.9,45.1,11.5,0.8,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002123983400568675,0
Raül López,2003,2005,2,1,PG,UTA,113,6.5,733,1.7,194,3.8,428,0.7,84,0.0,5,42.9,34.6,85.3,46.4,12.2,1.1,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028592896458111017,0
Robin Lopez,2008,2022,14,0,C,PHO,938,8.7,8192,4.9,4601,0.8,794,0.2,216,1.1,1034,53.6,29.6,74.2,54.0,15.9,3.5,48.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005953557398047399,0
Ryan Lorthridge,1994,1995,1,1,SG,GSW,37,7.4,272,1.9,71,2.7,101,0.8,28,0.0,1,47.5,21.4,64.8,48.2,12.9,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015854747246820539,0
Jim Loscutoff,1955,1964,9,1,SF,BOS,511,6.2,3156,5.6,2848,0.7,353,0.0,0,0.0,0,34.5,0.0,65.3,0.0,8.3,0.4,3.4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0.001428707328937397,0
Plummer Lott,1967,1969,2,1,SF,OKC,67,2.2,147,1.8,123,0.6,43,0.0,0,0.0,0,29.4,0.0,58.3,0.0,4.1,-0.7,-1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006514560028420903,0
Kevin Loughery,1962,1973,11,1,SG,WAS,755,15.3,11575,3.0,2254,3.7,2803,0.0,0,0.0,0,41.3,0.0,80.3,0.0,13.7,2.7,29.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004731019869765961,0
Didi Louzada,2020,2022,2,0,SF,NOP,11,3.5,38,1.5,17,0.6,7,0.4,4,0.2,2,31.7,34.5,100.0,43.9,4.2,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010684126770389348,0
Bob Love,1966,1977,11,1,PF,CHI,789,17.6,13895,5.9,4653,1.4,1123,0.8,232,0.2,56,42.9,0.0,80.5,0.0,14.9,4.6,50.4,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0.18595132271980402,0
Kevin Love,2008,2022,14,0,PF,CLE,811,17.6,14273,10.7,8656,2.4,1918,0.6,527,0.4,342,44.0,37.2,82.9,50.9,21.2,6.3,88.3,0,0,0,0,0,5,0,1,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0.5433511221804416,1
Stan Love,1971,1975,4,1,PF,WAS,239,6.6,1579,3.9,929,0.8,181,0.5,44,0.4,37,44.0,0.0,75.1,44.0,13.2,1.4,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033560424461805062,0
Clyde Lovellette,1953,1964,11,1,C,LAL,704,17.0,11947,9.5,6663,1.6,1097,0.0,0,0.0,0,44.3,0.0,75.7,0.0,21.7,6.4,70.6,1,1,0,0,1988,4,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0.4293891222361609,1
Sidney Lowe,1983,1990,4,1,PG,IND,193,2.9,562,1.7,335,3.9,749,1.0,191,0.0,9,36.7,13.3,76.4,37.0,10.4,1.0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002574918273451831,0
Charlie Lowery,1971,1972,1,1,PG,MIL,20,2.3,45,1.0,19,0.7,14,0.0,0,0.0,0,44.7,0.0,61.1,0.0,10.5,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014064392234510697,0
Kyle Lowry,2006,2022,16,0,PG,TOR,1023,14.8,15116,4.4,4475,6.3,6469,1.3,1350,0.3,298,42.5,36.8,81.3,51.1,18.0,6.5,104.7,0,0,0,0,0,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.5235913733153389,1
Jordan Loyd,2018,2019,1,0,PG,TOR,12,2.4,29,0.8,9,0.5,6,0.0,0,0.0,0,44.4,50.0,81.8,55.6,16.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0014051273186736382,0
Jerry Lucas,1963,1974,11,1,PF,SAC,829,17.0,14053,15.6,12942,3.3,2732,0.4,28,0.3,24,49.9,0.0,78.3,0.0,18.9,8.9,98.4,1,1,0,0,1980,7,0,0,0,0,0,1,5,1,1,0,0,0,1,0,0,0,1,0.999034525066993,1
John Lucas,1976,1990,14,1,PG,HOU,928,10.7,9951,2.3,2151,7.0,6454,1.4,1273,0.1,73,44.9,30.3,77.6,46.3,15.9,3.8,53.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.006746819304591479,0
Kalin Lucas,2014,2019,2,0,PG,MEM,2,1.0,2,1.5,3,0.5,1,0.5,1,0.0,0,0.0,0.0,100.0,0.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011975072483115373,0
Maurice Lucas,1974,1988,14,1,PF,POR,1021,14.6,14857,9.1,9306,2.4,2498,0.8,803,0.6,659,47.1,14.3,76.5,47.2,16.2,4.9,69.0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0.273599037553635,0
John Lucas III,2005,2017,8,1,PG,HOU,242,4.7,1147,1.0,237,1.5,362,0.4,88,0.0,2,38.3,34.4,76.8,45.2,11.8,0.4,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014903438759043496,0
Ted Luckenbill,1961,1963,2,1,PF,GSW,87,2.3,196,1.9,166,0.4,35,0.0,0,0.0,0,36.7,0.0,60.4,0.0,8.4,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001396113014211148,0
Tyronn Lue,1998,2009,11,1,PG,ATL,554,8.5,4710,1.7,943,3.1,1727,0.5,286,0.0,10,43.7,39.1,82.9,49.4,13.2,1.8,19.7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0031135433707641497,0
Jim Luisi,1953,1954,1,1,PG,BLB,31,2.9,89,0.8,25,1.1,35,0.0,0,0.0,0,32.6,0.0,65.9,0.0,7.7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011732001686584508,0
Phil Lumpkin,1974,1976,2,1,PG,POR,82,3.3,272,1.0,82,2.7,225,0.4,35,0.0,3,42.4,0.0,81.2,0.0,10.5,0.3,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001499593596585408,0
Ray Lumpp,1948,1953,5,1,PG,NYK,300,8.2,2462,2.2,391,2.2,654,0.0,0,0.0,0,36.6,0.0,76.7,0.0,12.7,3.1,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011450853223118599,0
Gabriel Lundberg,2021,2022,1,0,SG,PHO,3,1.0,3,0.7,2,2.0,6,0.3,1,0.0,0,16.7,33.3,0.0,25.0,1.0,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010972738394011462,0
