Player,Debut,Last Active,YOE,Retired,Position,Team,Total Games,Career PPG,Total PTS,Career RPG,Total RBS,Career APG,Total AST,Career SPG,Total STL,Career BPG,Total BLK,Career FG%,Career FG3%,Career FT%,Career eFG%,PER,Avg WS,Total WS,Hall of Fame,Inducted as Player,Inducted as Coach,Inducted as Contributor,Year Inducted,All-Stars,Scoring Champs,Rebound Champs,Assist Champs,Steal Champs,Block Champs,NBA Champs,All-NBA,All-Rookie,ROY,All-Defensive,Most Improved,Sixth Man,AS MVPs,DPOYs,MVPs,Finals MVPs,NBA 75th Anniv. Team
Montrezl Harrell,2015,2022,7,0,C,LAC,457,12.9,5892,5.3,2427,1.4,638,0.5,251,0.8,378,62.0,11.7,66.2,62.1,22.6,5.8,40.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Gary Harris,2014,2022,8,0,SG,DEN,468,11.8,5526,2.5,1162,2.1,965,1.2,547,0.2,101,44.8,36.3,81.2,52.5,12.5,2.6,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jalen Harris,2020,2021,1,0,SG,TOR,13,7.4,96,1.4,18,1.3,17,0.6,8,0.0,0,50.0,47.2,77.8,61.8,15.2,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe Harris,2014,2022,8,0,SG,BRK,414,11.1,4584,3.2,1344,1.6,679,0.5,204,0.2,80,48.3,43.9,78.0,60.9,12.5,2.6,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tobias Harris,2011,2022,11,0,PF,ORL,752,16.4,12307,6.2,4655,2.3,1722,0.7,556,0.5,396,47.6,36.7,82.8,52.7,16.9,5.3,58.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrew Harrison,2016,2019,3,0,PG,MEM,145,7.0,1012,2.0,287,2.8,399,0.7,95,0.3,49,37.3,29.4,77.9,42.9,10.3,1.1,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaquille Harrison,2017,2022,5,0,SG,CHI,175,5.2,912,2.4,421,1.5,271,1.0,167,0.4,62,43.6,28.0,71.7,46.6,13.1,0.8,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh Hart,2017,2022,5,0,SG,NOP,296,9.9,2918,5.7,1701,2.1,614,0.9,273,0.4,104,45.0,34.7,73.9,54.4,12.4,3.2,15.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaiah Hartenstein,2018,2022,4,0,C,HOU,164,5.8,947,3.9,643,1.5,242,0.5,84,0.8,139,60.0,37.8,67.8,61.4,19.3,2.1,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Udonis Haslem,2003,2022,19,0,PF,MIA,871,7.5,6557,6.6,5774,0.8,732,0.5,423,0.3,250,49.0,9.8,75.6,49.0,13.0,2.7,50.9,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
Sam Hauser,2021,2022,1,0,SF,BOS,25,2.4,60,1.1,27,0.4,9,0.0,1,0.1,2,45.7,43.9,0.0,65.2,14.6,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaxson Hayes,2019,2022,3,0,C,NOP,193,8.1,1570,4.3,829,0.7,134,0.4,83,0.8,148,63.7,35.6,72.2,65.1,18.5,4.2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Killian Hayes,2020,2022,2,0,PG,DET,91,6.8,621,3.1,278,4.5,414,1.1,104,0.5,45,37.4,26.7,78.7,42.2,8.1,-0.3,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gordon Hayward,2010,2022,12,0,SF,UTA,734,15.6,11454,4.5,3302,3.5,2576,1.0,726,0.4,296,45.3,37.1,82.6,51.2,17.4,5.0,60.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron Henry,2021,2022,1,0,SF,PHI,6,0.3,2,0.2,1,0.0,0,0.0,0,0.3,2,20.0,0.0,0.0,20.0,-7.4,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Henson,2012,2020,8,0,C,MIL,445,7.6,3383,5.3,2368,1.1,496,0.5,211,1.4,642,54.0,25.0,56.8,54.4,17.1,2.6,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dewan Hernandez,2019,2020,1,0,C,TOR,6,2.3,14,2.3,14,0.5,3,0.2,1,0.0,0,35.7,50.0,60.0,39.3,12.9,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juancho Hernangómez,2016,2022,6,0,PF,DEN,296,5.3,1567,3.4,1000,0.6,189,0.4,114,0.2,65,42.7,34.9,68.3,52.5,11.4,1.3,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy Hernangómez,2016,2022,6,0,C,CHO,305,7.4,2254,5.9,1793,1.1,329,0.4,127,0.4,121,53.6,30.9,70.2,54.6,20.2,2.4,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Tyler Herro,2019,2022,3,0,SG,MIA,175,16.7,2925,4.7,821,3.2,568,0.6,113,0.2,34,44.0,38.5,85.1,52.1,14.3,2.4,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Kevin Hervey,2019,2020,1,0,PF,OKC,10,1.7,17,1.2,12,0.5,5,0.1,1,0.1,1,25.9,15.0,0.0,31.5,5.0,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mario Hezonja,2015,2020,5,0,SF,ORL,330,6.9,2284,3.1,1026,1.3,415,0.7,243,0.2,80,41.7,31.9,81.2,48.2,10.5,0.6,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaiah Hicks,2017,2019,2,0,PF,NYK,21,4.4,92,2.3,48,0.9,18,0.1,3,0.3,7,46.3,22.2,69.6,47.5,8.0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buddy Hield,2016,2022,6,0,SG,SAC,467,15.9,7442,4.3,2000,2.5,1174,0.8,380,0.3,136,43.0,39.8,86.5,54.2,14.6,2.9,17.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Haywood Highsmith,2018,2022,2,0,SF,PHI,23,1.6,36,1.1,26,0.3,6,0.1,3,0.1,2,33.3,32.0,33.3,43.6,5.7,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
George Hill,2008,2022,14,0,PG,IND,869,10.7,9313,3.0,2646,3.1,2697,0.9,780,0.3,227,45.6,38.0,80.7,52.8,14.7,4.9,69.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malcolm Hill,2021,2022,1,0,"SF,SG",ATL,18,3.9,70,1.8,32,0.3,5,0.3,6,0.2,3,46.0,37.1,78.6,59.0,12.8,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solomon Hill,2013,2022,9,0,SF,IND,448,5.5,2453,3.1,1399,1.5,662,0.7,307,0.2,99,38.8,33.1,79.7,47.1,8.7,1.3,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nate Hinton,2020,2022,2,0,SG,DAL,23,1.8,41,0.4,9,0.3,8,0.3,7,0.1,2,34.9,21.1,70.0,39.5,9.2,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaylen Hoard,2019,2022,3,0,SF,OKC,38,6.4,243,4.4,166,1.1,42,0.6,23,0.2,9,51.1,24.2,61.2,53.2,15.7,0.4,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron Holiday,2018,2022,4,0,PG,IND,244,7.3,1786,1.8,429,2.4,583,0.7,163,0.2,51,41.5,37.6,83.9,48.9,11.3,1.2,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jrue Holiday,2009,2022,13,0,PG,NOP,838,16.2,13586,4.0,3361,6.4,5373,1.5,1267,0.5,430,46.0,36.3,77.6,51.1,17.3,4.3,56.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0
Justin Holiday,2012,2022,9,0,SG,CHI,575,8.7,4986,3.0,1698,1.5,859,1.0,557,0.4,255,39.8,36.4,82.0,50.9,10.7,1.9,16.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
John Holland,2017,2019,2,0,SF,CLE,25,2.2,54,1.0,24,0.2,5,0.3,7,0.1,2,28.8,30.6,69.2,38.1,5.9,-0.1,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rondae Hollis-Jefferson,2015,2021,6,0,SF,BRK,305,9.0,2760,5.5,1684,1.9,579,0.9,278,0.5,162,44.9,21.2,73.5,45.8,14.6,2.1,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Richaun Holmes,2015,2022,7,0,C,PHI,376,9.6,3605,5.8,2167,1.1,403,0.6,220,1.1,396,60.5,25.6,74.6,61.4,19.0,3.8,26.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rodney Hood,2014,2022,8,0,SG,UTA,447,10.4,4651,2.6,1157,1.6,734,0.7,301,0.2,80,41.9,36.5,84.0,50.0,12.1,2.2,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scotty Hopson,2013,2022,3,0,SG,CLE,4,1.5,6,0.3,1,0.8,3,0.3,1,0.0,0,22.2,0.0,50.0,22.2,-2.5,-0.0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Al Horford,2007,2022,15,0,C,ATL,949,13.7,12976,8.2,7765,3.3,3142,0.8,762,1.2,1125,51.4,36.0,75.9,54.3,18.5,6.7,100.2,0,0,0,0,0,5,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
Talen Horton-Tucker,2019,2022,3,0,SG,LAL,130,9.3,1206,2.8,368,2.6,343,1.0,130,0.4,50,43.8,27.9,78.3,48.0,11.9,1.1,3.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Danuel House Jr.,2016,2022,6,0,SF,HOU,203,8.6,1736,3.6,721,1.3,262,0.7,135,0.4,84,42.8,36.7,76.4,54.2,11.1,1.3,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dwight Howard,2004,2022,18,0,C,ORL,1242,15.7,19485,11.8,14627,1.3,1676,0.9,1081,1.8,2228,58.7,21.4,56.7,58.8,21.3,7.9,141.7,0,0,0,0,0,8,0,5,0,0,2,1,8,1,0,5,0,0,0,3,0,0,0
Markus Howard,2020,2022,2,0,SG,DEN,67,3.1,206,0.4,30,0.4,24,0.2,12,0.0,1,37.4,34.6,83.3,48.9,9.6,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
William Howard,2019,2020,1,0,PF,HOU,2,0.0,0,1.0,2,0.5,1,0.0,0,0.0,0,0.0,0.0,0.0,0.0,-12.7,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin Huerter,2018,2022,4,0,SG,ATL,273,11.4,3114,3.5,953,3.2,866,0.9,253,0.4,96,43.1,37.9,78.8,53.2,11.4,2.3,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Jay Huff,2021,2022,1,0,C,LAL,4,0.0,0,1.0,4,0.3,1,0.3,1,0.3,1,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elijah Hughes,2020,2022,2,0,SF,UTA,53,2.9,153,1.2,65,0.5,28,0.3,14,0.1,7,33.3,28.7,72.7,43.2,6.1,-0.1,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaac Humphries,2018,2019,1,0,C,ATL,5,3.0,15,2.2,11,0.0,0,0.2,1,0.0,0,28.6,27.3,0.0,35.7,3.4,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
De'Andre Hunter,2019,2022,3,0,SF,ATL,138,13.1,1809,4.1,570,1.6,224,0.7,99,0.4,51,43.3,35.4,78.5,50.3,10.4,0.9,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R.J. Hunter,2015,2019,4,0,SG,BOS,45,3.0,133,1.0,46,0.4,19,0.4,18,0.1,4,37.1,29.5,81.8,47.0,8.4,0.1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandler Hutchison,2018,2022,4,0,SF,CHI,103,5.4,558,3.7,376,0.8,79,0.6,62,0.2,18,44.2,30.9,64.3,47.6,9.4,0.3,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bones Hyland,2021,2022,1,0,PG,DEN,68,10.0,681,2.7,184,2.7,185,0.6,41,0.3,17,40.3,37.0,85.2,51.9,14.3,2.4,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serge Ibaka,2009,2022,13,0,PF,OKC,903,12.1,10962,7.2,6469,0.8,745,0.4,371,1.9,1752,51.3,36.0,75.8,54.8,17.1,5.6,72.7,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0
Andre Iguodala,2004,2022,18,0,SF,PHI,1223,11.4,13951,4.9,6030,4.2,5128,1.4,1761,0.5,630,46.3,33.0,70.9,51.2,15.4,5.6,100.3,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,1,0
Ersan İlyasova,2006,2021,13,0,PF,MIL,825,10.1,8364,5.6,4661,1.1,908,0.7,560,0.4,293,44.3,36.7,77.7,50.6,15.4,3.8,48.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe Ingles,2014,2022,8,0,SF,UTA,590,8.6,5094,3.2,1914,3.8,2213,0.9,544,0.2,90,44.9,40.8,76.8,58.3,12.7,4.6,37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre Ingram,2017,2019,2,0,SG,LAL,6,4.0,24,1.3,8,1.2,7,0.7,4,0.5,3,34.8,41.7,100.0,45.7,10.9,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon Ingram,2016,2022,6,0,SF,LAL,368,18.5,6812,5.2,1896,3.8,1412,0.7,260,0.6,210,46.1,36.0,76.9,50.7,15.3,3.1,18.7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Kyrie Irving,2011,2022,11,0,PG,CLE,610,23.0,14054,3.8,2332,5.7,3498,1.3,815,0.4,241,46.9,39.3,88.3,53.1,22.4,6.5,71.8,0,0,0,0,0,7,0,0,0,0,0,1,3,1,1,0,0,0,1,0,0,0,0
Jonathan Isaac,2017,2020,3,0,PF,ORL,136,9.3,1269,5.4,741,1.1,146,1.1,145,1.5,206,43.5,33.0,79.7,49.6,13.7,2.2,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wes Iwundu,2017,2022,5,0,SF,ORL,226,4.4,989,2.5,555,0.9,208,0.5,102,0.2,51,40.8,29.2,79.8,45.2,8.2,0.8,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Demetrius Jackson,2016,2019,3,0,PG,PHI,26,1.8,48,0.7,19,0.7,17,0.3,7,0.0,1,48.6,28.6,66.7,54.1,13.0,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frank Jackson,2018,2022,4,0,PG,NOP,212,8.5,1806,1.8,389,1.0,221,0.4,84,0.1,16,42.2,33.5,78.5,50.2,10.5,0.6,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaiah Jackson,2021,2022,1,0,PF,IND,35,8.3,290,4.2,146,0.3,10,0.7,23,1.5,51,55.9,31.3,68.6,57.2,21.5,1.4,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaren Jackson Jr.,2018,2022,4,0,PF,MEM,204,15.8,3218,5.1,1050,1.2,240,0.9,177,1.8,369,45.3,35.1,79.1,52.1,16.7,3.2,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Josh Jackson,2017,2022,5,0,SF,PHO,290,11.3,3264,4.0,1156,1.8,534,0.9,251,0.6,169,41.6,29.3,67.7,46.1,11.4,-0.3,-1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Justin Jackson,2017,2022,5,0,SF,SAC,255,6.5,1656,2.5,637,1.1,276,0.4,90,0.2,39,42.6,32.1,79.9,50.4,10.1,1.1,5.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Reggie Jackson,2011,2022,11,0,PG,DET,703,13.1,9183,3.0,2122,4.3,3020,0.7,486,0.1,88,42.4,34.5,85.4,48.3,15.3,3.0,33.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin James,2019,2021,2,0,SF,SAC,72,3.2,228,0.9,62,0.6,40,0.2,14,0.2,12,44.6,34.3,54.4,50.5,11.2,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LeBron James,2003,2022,19,0,SF,CLE,1366,27.1,37062,7.5,10210,7.4,10045,1.6,2136,0.8,1041,50.5,34.6,73.4,54.5,27.3,13.1,249.6,0,0,0,0,0,18,1,0,1,0,0,4,17,1,1,6,0,0,3,0,4,4,1
Mike James,2017,2021,2,0,PG,PHO,49,8.9,436,2.5,122,3.7,180,0.7,34,0.2,8,38.0,28.7,76.6,42.5,13.4,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeJon Jarreau,2021,2022,1,0,SG,IND,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaQuan Jeffries,2019,2022,3,0,SG,SAC,47,3.8,179,1.9,91,0.6,30,0.4,19,0.2,11,43.8,29.1,85.7,51.5,8.6,0.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Jenkins,2012,2019,6,0,SG,ATL,171,5.0,855,1.5,250,0.8,138,0.2,31,0.1,14,44.1,36.7,84.7,52.4,11.7,0.5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonas Jerebko,2009,2019,9,0,PF,DET,635,6.2,3919,4.0,2522,0.8,525,0.5,321,0.2,153,45.7,36.3,77.0,52.0,13.2,2.9,25.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Ty Jerome,2019,2022,3,0,SG,OKC,112,7.1,795,1.9,215,2.4,273,0.6,65,0.1,14,39.8,34.4,78.4,49.4,11.6,0.6,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaiah Joe,2020,2022,2,0,SG,PHI,95,3.6,343,0.9,88,0.6,53,0.3,24,0.1,7,35.9,35.0,84.9,49.5,8.5,0.6,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alize Johnson,2018,2022,4,0,PF,IND,72,2.5,182,3.0,218,0.4,31,0.2,14,0.1,10,48.0,25.0,72.1,49.7,15.3,0.3,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amir Johnson,2005,2019,14,0,PF,TOR,870,7.0,6102,5.4,4692,1.2,1073,0.6,524,1.0,839,57.0,33.2,67.3,58.2,15.8,3.9,55.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B.J. Johnson,2018,2022,3,0,SF,ORL,21,3.8,79,1.8,38,0.1,3,0.2,5,0.0,1,38.7,38.5,91.7,45.3,9.4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameron Johnson,2019,2022,3,0,PF,PHO,182,10.4,1887,3.6,652,1.4,252,0.7,130,0.3,51,44.0,39.1,84.1,57.1,13.4,3.6,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Johnson,2021,2022,1,0,SG,TOR,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jalen Johnson,2021,2022,1,0,PF,ATL,21,2.5,52,1.2,26,0.1,3,0.1,3,0.1,2,53.7,23.1,71.4,57.3,11.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Johnson,2009,2022,13,0,PF,TOR,747,7.7,5763,3.6,2676,2.1,1583,0.8,569,0.9,646,47.4,30.2,67.9,51.4,14.0,2.1,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe Johnson,2001,2022,18,0,SG,ATL,1277,16.0,20407,4.0,5059,3.9,5001,0.8,1071,0.2,260,44.1,37.1,80.2,49.7,15.4,4.6,82.9,0,0,0,0,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Keldon Johnson,2019,2022,3,0,SF,SAS,160,14.3,2289,5.8,920,1.8,291,0.7,108,0.3,40,47.8,38.8,74.9,54.3,14.8,3.1,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keon Johnson,2021,2022,1,0,SG,LAC,36,7.2,259,2.2,78,1.9,70,0.7,25,0.3,11,35.9,35.8,79.6,42.5,9.0,-0.3,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stanley Johnson,2015,2022,7,0,SF,DET,418,6.3,2617,3.1,1301,1.5,609,0.9,367,0.2,100,38.3,30.0,75.2,44.8,8.9,0.9,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Johnson,2014,2022,8,0,PG,MIA,354,9.8,3469,3.0,1069,2.3,813,0.8,288,0.4,140,42.6,36.0,77.9,50.1,13.0,2.1,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wesley Johnson,2010,2019,9,0,SF,LAC,609,7.0,4235,3.2,1924,1.1,645,0.8,468,0.7,402,40.4,33.7,74.1,48.1,10.0,1.2,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Nikola Jokić,2015,2022,7,0,C,DEN,527,19.7,10364,10.4,5456,6.2,3281,1.2,627,0.7,376,54.2,34.5,83.0,57.9,27.1,11.4,79.7,0,0,0,0,0,4,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0
Carlik Jones,2021,2022,1,0,PG,DAL,5,0.8,4,0.6,3,1.0,5,0.2,1,0.0,0,11.1,0.0,100.0,11.1,-1.8,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Damian Jones,2016,2022,6,0,C,GSW,198,5.5,1098,3.4,679,0.8,160,0.4,77,0.7,146,66.2,29.3,70.6,67.1,15.6,1.5,9.1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Derrick Jones Jr.,2016,2022,6,0,SF,MIA,279,6.5,1821,3.4,960,0.7,195,0.7,182,0.7,192,50.9,29.5,69.6,55.8,13.2,2.2,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Herbert Jones,2021,2022,1,0,PF,NOP,78,9.5,742,3.8,296,2.1,167,1.7,130,0.8,60,47.6,33.7,84.0,52.5,12.3,4.7,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jalen Jones,2017,2019,2,0,SF,NOP,32,4.8,155,2.3,72,0.3,11,0.4,14,0.1,3,40.0,37.0,67.4,47.7,11.0,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jemerrio Jones,2018,2022,2,0,SF,LAL,8,3.9,31,6.5,52,1.6,13,1.0,8,0.6,5,38.9,20.0,50.0,41.7,12.4,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kai Jones,2021,2022,1,0,C,CHO,20,1.1,22,0.6,11,0.2,4,0.1,1,0.0,0,64.3,50.0,37.5,67.9,8.4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mason Jones,2020,2022,2,0,SG,HOU,35,5.3,186,1.7,60,1.2,43,0.2,8,0.0,1,43.0,36.2,63.4,52.2,12.6,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terrence Jones,2012,2019,6,0,PF,HOU,234,10.4,2431,5.7,1334,1.0,238,0.6,146,1.2,270,50.1,29.7,62.1,52.4,17.1,2.4,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tre Jones,2020,2022,2,0,PG,SAS,105,4.7,495,1.7,175,2.5,266,0.5,48,0.1,7,48.5,21.2,80.0,49.9,14.2,1.6,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyus Jones,2015,2022,7,0,PG,MIN,455,6.2,2807,1.8,799,3.7,1691,1.0,444,0.1,33,43.5,35.2,81.8,49.5,14.6,2.8,19.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeAndre Jordan,2008,2022,14,0,C,LAC,979,9.1,8925,10.3,10131,1.0,931,0.5,537,1.5,1501,67.3,8.3,47.6,67.3,18.5,6.7,94.3,0,0,0,0,0,1,0,2,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0
