Player,Debut,Last Active,YOE,Retired,Position,Team,Total Games,Career PPG,Total PTS,Career RPG,Total RBS,Career APG,Total AST,Career SPG,Total STL,Career BPG,Total BLK,Career FG%,Career FG3%,Career FT%,Career eFG%,PER,Avg WS,Total WS,Hall of Fame,Inducted as Player,Inducted as Coach,Inducted as Contributor,Year Inducted,All-Stars,Scoring Champs,Rebound Champs,Assist Champs,Steal Champs,Block Champs,NBA Champs,All-NBA,All-Rookie,ROY,All-Defensive,Most Improved,Sixth Man,AS MVPs,DPOYs,MVPs,Finals MVPs,NBA 75th Anniv. Team
Todd Mundt,1995,1996,1,1,C,ATL,33,1.1,37,0.8,28,0.1,3,0.1,2,0.2,5,39.0,0.0,62.5,39.0,7.0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xavier Munford,2015,2018,2,1,SG,MEM,20,4.2,83,1.6,32,1.3,26,0.7,14,0.2,3,39.8,36.0,50.0,45.2,8.9,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Munk,1990,1991,1,1,PF,UTA,11,1.2,13,1.3,14,0.1,1,0.1,1,0.2,2,42.9,0.0,58.3,42.9,14.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric Murdock,1991,2000,9,1,PG,MIL,508,10.1,5118,2.5,1261,4.9,2467,1.6,830,0.1,69,43.8,34.3,78.6,47.3,17.4,2.8,25.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gheorghe Mureșan,1993,2000,6,1,C,WAS,307,9.8,3020,6.4,1957,0.5,150,0.6,171,1.5,455,57.3,0.0,64.4,57.3,18.1,3.2,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Ade Murkey,2021,2022,1,0,SG,SAC,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calvin Murphy,1970,1983,13,1,PG,HOU,1002,17.9,17949,2.1,2103,4.4,4402,1.5,1165,0.1,51,48.2,13.9,89.2,48.3,18.0,6.5,84.1,1,1,0,0,1993,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Erik Murphy,2013,2014,1,1,C,CHI,24,0.3,6,0.3,8,0.1,2,0.0,0,0.2,4,23.1,0.0,0.0,23.1,0.2,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jay Murphy,1984,1988,4,1,PF,LAC,67,2.4,160,1.7,111,0.2,13,0.1,8,0.1,7,33.2,0.0,60.7,33.2,6.7,-0.1,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin Murphy,2012,2013,1,1,SG,UTA,17,0.9,15,0.2,4,0.1,2,0.1,1,0.0,0,25.0,20.0,0.0,26.8,-4.5,-0.3,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ronnie Murphy,1987,1988,1,1,SF,POR,18,2.0,36,0.6,11,0.3,6,0.3,5,0.1,1,28.6,25.0,63.6,29.6,2.9,-0.2,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tod Murphy,1987,1994,5,1,PF,MIN,191,5.5,1049,4.9,941,1.0,183,0.6,113,0.5,88,45.4,29.0,67.9,46.4,11.9,1.6,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trey Murphy III,2021,2022,1,0,SF,NOP,61,5.2,319,2.3,141,0.6,37,0.3,21,0.1,7,39.0,38.3,88.0,52.1,12.3,1.8,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Troy Murphy,2001,2013,12,1,PF,GSW,729,10.8,7860,7.8,5708,1.5,1088,0.7,478,0.4,294,44.5,38.8,78.5,49.3,15.4,4.2,50.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dejounte Murray,2016,2022,5,0,PG,SAS,319,12.5,3976,6.0,1919,4.8,1533,1.4,452,0.3,84,45.6,33.1,76.9,48.6,17.5,3.3,16.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Jamal Murray,2016,2021,5,0,PG,DEN,345,16.3,5639,3.6,1258,3.8,1322,1.0,328,0.3,109,44.6,36.7,87.8,51.8,16.0,4.2,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Ken Murray,1950,1955,3,1,SG,BLB,181,8.1,1471,3.3,599,2.7,482,0.0,0,0.0,0,33.5,0.0,74.7,0.0,9.2,1.2,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lamond Murray,1994,2006,11,1,SF,LAC,736,11.3,8286,4.1,3033,1.3,978,0.9,684,0.4,319,43.0,36.0,75.9,46.6,14.1,1.8,19.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ronald Murray,2002,2010,8,1,SG,OKC,487,9.9,4817,2.1,1006,2.3,1096,0.8,404,0.2,100,41.4,30.4,72.5,45.2,12.7,1.1,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tracy Murray,1992,2004,12,1,SF,POR,659,9.0,5943,2.5,1649,0.8,508,0.5,361,0.2,161,43.0,38.8,82.9,50.4,14.6,2.0,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dorie Murrey,1966,1972,6,1,PF,OKC,357,4.7,1683,4.4,1555,0.6,226,0.0,0,0.0,0,42.5,0.0,67.9,0.0,11.7,1.1,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Toure' Murry,2013,2015,2,1,PG,NYK,56,2.6,146,0.8,45,0.9,50,0.4,20,0.0,1,43.3,41.7,61.0,45.1,10.7,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Džanan Musa,2018,2020,2,0,SG,BRK,49,4.3,211,1.9,91,0.9,45,0.3,17,0.0,1,37.6,22.7,72.6,42.8,9.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Muscala,2013,2022,9,0,C,ATL,432,6.2,2666,3.2,1371,0.9,378,0.3,150,0.5,211,45.8,37.7,84.7,55.6,14.1,1.8,16.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jerrod Mustaf,1990,1994,4,1,PF,PHO,179,4.0,721,2.5,452,0.6,99,0.3,54,0.3,46,44.9,0.0,64.8,44.9,10.7,0.4,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dikembe Mutombo,1991,2009,18,1,C,DEN,1196,9.8,11729,10.3,12359,1.0,1240,0.4,494,2.8,3289,51.8,0.0,68.4,51.8,17.2,6.5,117.0,1,1,0,0,2015,8,0,2,0,0,3,0,3,1,0,6,0,0,0,4,0,0,0
Martin Müürsepp,1996,1998,2,1,PF,DAL,83,4.7,389,2.2,181,0.6,50,0.5,41,0.3,25,42.5,32.3,69.3,45.7,14.9,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pete Myers,1986,1998,9,1,SG,CHI,377,4.8,1804,1.8,671,2.1,807,0.7,263,0.2,76,42.1,21.9,66.8,43.1,9.9,0.6,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Svi Mykhailiuk,2018,2022,4,0,SF,DET,219,6.6,1445,1.8,395,1.4,298,0.6,131,0.1,21,39.8,35.3,78.5,51.1,10.0,0.7,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamady N'Diaye,2010,2014,3,1,C,WAS,33,0.6,20,0.8,25,0.1,3,0.1,2,0.3,9,46.7,0.0,46.2,46.7,3.9,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Makhtar N'Diaye,1998,1999,1,1,PF,MEM,4,1.3,5,1.3,5,0.3,1,0.0,0,0.3,1,25.0,0.0,75.0,25.0,3.9,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mamadou N'Diaye,2000,2005,5,1,C,TOR,69,3.8,262,3.3,225,0.1,8,0.2,17,0.9,64,42.7,0.0,73.6,42.7,13.3,0.4,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boniface N'Dong,2005,2006,1,1,C,LAC,23,2.2,50,1.6,37,0.3,7,0.1,2,0.2,5,41.5,0.0,66.7,41.5,11.0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bob Naber,1952,1953,1,1,NA,INO,4,0.3,1,1.3,5,0.3,1,0.0,0,0.0,0,0.0,0.0,50.0,0.0,-10.4,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boris Nachamkin,1954,1955,1,1,NA,SAC,6,3.3,20,3.2,19,0.5,3,0.0,0,0.0,0,30.0,0.0,61.5,0.0,12.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boštjan Nachbar,2002,2008,6,1,SF,HOU,317,7.1,2252,2.6,836,0.9,283,0.4,135,0.3,84,40.6,37.5,78.4,49.4,11.5,1.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abdel Nader,2017,2022,5,0,SF,OKC,202,4.6,926,1.9,376,0.5,110,0.4,76,0.3,55,42.8,35.7,71.8,50.8,9.3,0.6,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jerry Nagel,1949,1950,1,1,NA,DET,14,0.9,13,0.0,0,1.3,18,0.0,0,0.0,0,21.4,0.0,25.0,0.0,0.0,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lee Nailon,2000,2006,6,1,SF,CHO,306,8.6,2622,3.1,936,1.0,298,0.4,133,0.2,53,47.4,11.1,78.6,47.4,14.0,1.3,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eduardo Nájera,2000,2012,12,1,PF,DAL,619,4.9,3052,3.7,2307,0.8,493,0.7,446,0.4,231,48.1,31.1,67.1,50.3,12.0,2.1,24.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Larry Nance,1981,1994,13,1,PF,PHO,920,17.1,15687,8.0,7352,2.6,2393,0.9,872,2.2,2027,54.6,14.5,75.5,54.6,19.9,8.4,109.6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Larry Nance Jr.,2015,2022,7,0,PF,CLE,395,8.1,3203,6.5,2574,1.9,747,1.2,483,0.5,199,52.9,33.2,68.9,56.2,16.4,3.5,24.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shabazz Napier,2014,2020,6,0,PG,POR,345,7.1,2433,1.9,657,2.5,849,0.8,286,0.1,48,39.7,34.5,81.5,48.2,12.9,1.3,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bob Nash,1972,1979,5,1,SF,DET,236,4.7,1103,2.3,538,0.7,159,0.3,63,0.2,45,42.9,0.0,72.9,42.9,11.1,0.5,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cotton Nash,1964,1968,2,1,SF,LAL,84,5.6,470,3.3,273,0.8,65,0.0,0,0.0,0,34.0,0.0,76.6,34.0,12.7,0.5,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steve Nash,1996,2014,18,1,PG,PHO,1217,14.3,17387,3.0,3642,8.5,10335,0.7,899,0.1,102,49.0,42.8,90.4,55.6,20.0,7.2,129.7,1,1,0,0,2018,8,0,0,5,0,0,0,7,0,0,0,0,0,0,0,2,0,1
Swen Nater,1973,1984,11,1,C,SDC,722,12.4,8980,11.6,8340,1.7,1235,0.5,364,0.6,427,53.5,10.0,74.8,53.5,17.6,5.3,58.5,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Howard Nathan,1995,1996,1,1,PG,ATL,5,2.6,13,0.0,0,0.4,2,0.6,3,0.0,0,55.6,0.0,75.0,55.6,11.3,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calvin Natt,1979,1990,11,1,SF,POR,599,17.2,10291,6.8,4070,2.2,1306,0.9,525,0.3,191,52.8,21.9,76.8,52.9,17.9,5.2,57.2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Kenny Natt,1980,1985,3,1,SG,UTA,49,3.1,150,0.8,40,0.8,41,0.2,12,0.0,1,41.7,20.0,62.1,42.3,7.3,-0.1,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willie Naulls,1956,1966,10,1,SF,NYK,716,15.8,11305,9.1,6508,1.6,1114,0.0,0,0.0,0,40.6,0.0,81.2,0.0,16.3,3.4,34.3,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Juan Carlos Navarro,2007,2008,1,1,SG,MEM,82,10.9,896,2.6,210,2.2,177,0.6,48,0.0,1,40.2,36.1,84.9,50.4,11.9,1.4,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Maurice Ndour,2016,2017,1,1,PF,NYK,32,3.1,98,2.0,64,0.3,8,0.5,15,0.3,8,45.3,14.3,73.1,45.9,11.3,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Craig Neal,1988,1991,2,1,PG,POR,63,2.5,158,0.7,45,2.5,155,0.4,28,0.1,4,37.3,30.2,60.0,41.5,7.0,-0.2,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gary Neal,2010,2017,7,1,SG,SAS,352,9.9,3470,2.2,760,1.6,573,0.4,145,0.0,10,42.2,38.2,85.0,49.8,12.6,1.5,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Jim Neal,1953,1955,2,1,C,PHI,80,4.4,350,3.8,304,0.4,33,0.0,0,0.0,0,30.1,0.0,60.1,0.0,8.2,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lloyd Neal,1972,1979,7,1,PF,POR,435,11.1,4846,7.7,3370,1.5,632,0.5,178,0.9,324,48.5,0.0,67.2,0.0,15.4,3.2,22.7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Ed Nealy,1982,1993,10,1,PF,KCK,540,2.7,1451,3.3,1799,0.7,392,0.5,256,0.1,51,49.8,29.2,68.4,51.5,10.5,1.5,15.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Nemanja Nedović,2013,2014,1,1,SG,GSW,24,1.1,26,0.6,15,0.5,13,0.0,0,0.0,1,20.5,16.7,87.5,24.4,-1.7,-0.4,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barry Nelson,1971,1972,1,1,C,MIL,28,1.3,35,0.7,20,0.3,7,0.0,0,0.0,0,41.7,0.0,50.0,0.0,7.6,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeMarcus Nelson,2008,2009,1,1,PG,GSW,13,4.1,53,1.8,24,1.0,13,0.7,9,0.2,2,44.4,0.0,35.7,44.4,6.5,-0.3,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Don Nelson,1962,1976,14,1,SF,BOS,1053,10.3,10898,4.9,5192,1.4,1526,0.3,65,0.1,35,48.0,0.0,76.5,0.0,16.1,5.3,74.6,1,0,1,0,2012,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
Jameer Nelson,2004,2018,14,1,PG,ORL,878,11.3,9940,3.0,2595,5.1,4508,0.9,772,0.1,68,43.6,36.8,81.0,50.2,14.4,3.4,48.3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Louie Nelson,1973,1978,5,1,SG,UTA,224,9.4,2113,2.4,527,1.9,436,0.9,202,0.1,21,43.7,0.0,73.8,0.0,12.6,1.3,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RJ Nembhard Jr.,2021,2022,1,0,SG,CLE,13,1.2,15,0.5,6,0.9,12,0.1,1,0.0,0,35.3,0.0,75.0,35.3,9.8,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruben Nembhard,1996,1997,1,1,"PG,SG",UTA,10,4.0,40,0.8,8,1.7,17,0.9,9,0.0,0,43.2,0.0,80.0,43.2,13.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyrone Nesby,1998,2002,4,1,SF,LAC,255,9.5,2431,3.7,941,1.5,370,1.0,264,0.4,93,40.4,31.6,77.2,44.6,12.7,1.9,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron Nesmith,2020,2022,2,0,SF,BOS,97,4.2,409,2.2,213,0.5,45,0.4,35,0.1,14,41.9,32.0,78.8,51.7,8.6,0.8,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin Nessley,1987,1988,1,1,C,LAC,44,1.1,48,1.9,82,0.4,16,0.2,8,0.3,12,38.5,0.0,44.4,38.5,2.8,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rasho Nesterović,1998,2010,12,1,C,MIN,811,6.8,5519,5.1,4143,1.0,836,0.4,330,1.2,934,50.2,7.7,58.5,50.2,13.3,3.3,39.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Raul Neto,2015,2022,7,0,PG,UTA,386,6.0,2304,1.6,611,2.2,832,0.7,260,0.1,30,45.5,36.6,80.2,51.8,12.0,1.4,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul Neumann,1961,1967,6,1,PG,PHI,451,11.1,4989,2.9,1318,3.2,1453,0.0,0,0.0,0,44.2,0.0,79.9,0.0,13.8,4.7,28.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chuck Nevitt,1982,1994,9,1,C,HOU,155,1.6,251,1.5,239,0.1,19,0.1,18,0.7,111,43.8,0.0,58.9,43.8,9.1,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Melvin Newbern,1992,1993,1,1,SG,DET,33,3.6,119,1.1,37,1.7,57,0.7,23,0.0,1,37.2,12.5,56.7,37.6,11.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ivano Newbill,1994,1998,3,1,PF,DET,134,1.5,198,2.6,354,0.4,50,0.4,50,0.2,29,39.4,100.0,43.3,39.6,7.0,0.4,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ira Newble,2000,2008,8,1,SF,CLE,380,5.1,1930,2.9,1114,0.9,342,0.5,204,0.3,105,44.6,34.1,77.8,47.0,9.6,1.2,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Newlin,1971,1982,11,1,SG,HOU,837,14.9,12507,3.0,2494,4.0,3364,1.0,702,0.1,58,46.6,30.2,87.0,46.9,15.5,4.6,50.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnny Newman,1986,2002,16,1,SF,CHO,1159,11.0,12740,2.2,2536,1.5,1688,0.9,1064,0.2,246,46.1,33.6,81.0,49.2,12.9,3.1,50.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malik Newman,2019,2022,2,0,SG,CLE,2,5.0,10,0.5,1,0.5,1,0.0,0,0.0,0,42.9,0.0,100.0,42.9,15.3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dave Newmark,1968,1971,3,1,C,CHI,176,5.7,1003,3.9,678,0.7,128,0.0,0,0.0,0,42.0,0.0,64.9,42.0,12.3,0.6,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georges Niang,2016,2022,6,0,PF,UTA,305,6.1,1857,2.0,619,0.8,248,0.3,88,0.1,32,43.7,40.4,87.3,57.3,11.1,1.3,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Demetris Nichols,2007,2009,2,1,SF,CHI,18,1.2,22,0.4,7,0.1,2,0.0,0,0.2,4,28.1,20.0,50.0,32.8,0.7,-0.1,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack Nichols,1948,1958,9,1,PF,BOS,505,10.4,5269,6.9,2793,1.9,965,0.0,0,0.0,0,36.8,0.0,75.2,0.0,13.3,2.6,23.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Andrew Nicholson,2012,2017,5,1,PF,ORL,285,6.0,1700,3.0,857,0.4,126,0.3,74,0.3,95,46.7,32.1,77.3,49.5,12.2,0.8,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gaylon Nickerson,1996,1997,1,1,SG,SAS,4,3.8,15,1.3,5,0.3,1,0.3,1,0.3,1,33.3,0.0,100.0,33.3,12.9,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carl Nicks,1980,1983,3,1,PG,UTA,156,6.8,1067,1.9,297,1.6,249,0.8,132,0.0,7,46.2,0.0,57.0,46.2,10.5,-0.1,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rich Niemann,1968,1972,4,1,C,DET,187,6.6,1230,5.8,1079,0.8,158,0.0,0,0.0,0,47.6,0.0,73.5,47.6,14.9,1.8,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Richie Niemiera,1948,1950,2,1,NA,DET,115,6.0,686,0.0,0,1.8,212,0.0,0,0.0,0,33.0,0.0,77.6,0.0,0.0,3.8,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Niles,1980,1981,1,1,SF,PHO,44,2.6,115,1.3,58,0.3,15,0.2,8,0.0,1,34.8,50.0,45.9,35.5,6.7,-0.3,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kurt Nimphius,1981,1990,8,1,C,DAL,564,6.4,3602,4.4,2474,1.2,681,0.3,191,1.2,696,48.7,10.0,66.8,48.7,11.8,2.2,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daishen Nix,2021,2022,1,0,SG,HOU,24,3.2,77,1.4,33,1.7,40,0.6,15,0.0,0,40.3,26.9,53.3,45.5,8.1,-0.2,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dyron Nix,1989,1990,1,1,SF,IND,20,2.0,39,1.3,26,0.3,5,0.2,3,0.1,1,35.9,0.0,68.8,35.9,8.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norm Nixon,1977,1989,10,1,PG,LAL,768,15.7,12065,2.6,1991,8.3,6386,1.5,1187,0.1,71,48.3,29.4,77.2,48.8,15.3,4.8,47.6,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
Zeke Nnaji,2020,2022,2,0,PF,DEN,82,4.9,401,2.6,210,0.3,25,0.3,24,0.2,17,51.6,45.2,64.9,62.5,13.1,1.4,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joakim Noah,2007,2020,13,0,C,CHI,672,8.8,5881,9.0,6058,2.8,1907,0.8,534,1.3,874,49.1,0.0,70.0,49.1,17.6,4.8,61.9,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0
Chuck Noble,1955,1962,7,1,SG,DET,411,8.0,3276,2.6,1075,3.3,1344,0.0,0,0.0,0,34.6,0.0,73.1,0.0,9.6,-0.1,-0.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrés Nocioni,2004,2012,8,1,SF,CHI,514,10.5,5415,4.5,2295,1.2,614,0.4,215,0.4,228,43.1,37.3,79.9,49.7,12.9,2.7,21.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Noel,2006,2007,1,1,PF,MIL,68,2.7,184,1.8,123,1.0,65,0.4,25,0.1,9,36.7,32.1,86.0,41.5,9.0,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nerlens Noel,2014,2022,8,0,C,PHI,450,7.3,3303,6.2,2789,1.1,491,1.3,572,1.5,673,54.9,15.4,65.5,54.9,16.7,3.5,28.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Paul Noel,1947,1952,5,1,NA,NYK,201,3.3,661,1.4,85,0.7,140,0.0,0,0.0,0,29.1,0.0,63.6,0.0,2.3,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Lucas Nogueira,2014,2018,4,1,C,TOR,141,3.2,446,2.8,388,0.5,72,0.6,89,1.0,144,63.2,26.5,64.0,64.8,15.8,1.5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jim Nolan,1949,1950,1,1,NA,GSW,5,1.6,8,0.0,0,0.8,4,0.0,0,0.0,0,19.0,0.0,0.0,0.0,0.0,-0.2,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul Nolen,1953,1954,1,1,NA,BLB,1,0.0,0,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,-20.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
